ithaID,phen_id,type,subtype,name
3367,24,Structural Hb,oxygen,Decreased Oxygen Affinity
3919,24,Structural Hb,oxygen,Decreased Oxygen Affinity
435,25,Structural Hb,oxygen,Increased Oxygen Affinity
442,25,Structural Hb,oxygen,Increased Oxygen Affinity
443,25,Structural Hb,oxygen,Increased Oxygen Affinity
448,25,Structural Hb,oxygen,Increased Oxygen Affinity
449,25,Structural Hb,oxygen,Increased Oxygen Affinity
468,25,Structural Hb,oxygen,Increased Oxygen Affinity
509,25,Structural Hb,oxygen,Increased Oxygen Affinity
516,25,Structural Hb,oxygen,Increased Oxygen Affinity
519,25,Structural Hb,oxygen,Increased Oxygen Affinity
520,25,Structural Hb,oxygen,Increased Oxygen Affinity
521,25,Structural Hb,oxygen,Increased Oxygen Affinity
523,25,Structural Hb,oxygen,Increased Oxygen Affinity
525,25,Structural Hb,oxygen,Increased Oxygen Affinity
532,25,Structural Hb,oxygen,Increased Oxygen Affinity
533,25,Structural Hb,oxygen,Increased Oxygen Affinity
535,25,Structural Hb,oxygen,Increased Oxygen Affinity
536,25,Structural Hb,oxygen,Increased Oxygen Affinity
556,25,Structural Hb,oxygen,Increased Oxygen Affinity
585,25,Structural Hb,oxygen,Increased Oxygen Affinity
597,25,Structural Hb,oxygen,Increased Oxygen Affinity
609,25,Structural Hb,oxygen,Increased Oxygen Affinity
621,25,Structural Hb,oxygen,Increased Oxygen Affinity
638,25,Structural Hb,oxygen,Increased Oxygen Affinity
639,25,Structural Hb,oxygen,Increased Oxygen Affinity
640,25,Structural Hb,oxygen,Increased Oxygen Affinity
642,25,Structural Hb,oxygen,Increased Oxygen Affinity
650,25,Structural Hb,oxygen,Increased Oxygen Affinity
652,25,Structural Hb,oxygen,Increased Oxygen Affinity
653,25,Structural Hb,oxygen,Increased Oxygen Affinity
657,25,Structural Hb,oxygen,Increased Oxygen Affinity
667,25,Structural Hb,oxygen,Increased Oxygen Affinity
668,25,Structural Hb,oxygen,Increased Oxygen Affinity
669,25,Structural Hb,oxygen,Increased Oxygen Affinity
680,25,Structural Hb,oxygen,Increased Oxygen Affinity
681,25,Structural Hb,oxygen,Increased Oxygen Affinity
682,25,Structural Hb,oxygen,Increased Oxygen Affinity
683,25,Structural Hb,oxygen,Increased Oxygen Affinity
684,25,Structural Hb,oxygen,Increased Oxygen Affinity
687,25,Structural Hb,oxygen,Increased Oxygen Affinity
688,25,Structural Hb,oxygen,Increased Oxygen Affinity
704,25,Structural Hb,oxygen,Increased Oxygen Affinity
708,25,Structural Hb,oxygen,Increased Oxygen Affinity
726,25,Structural Hb,oxygen,Increased Oxygen Affinity
738,25,Structural Hb,oxygen,Increased Oxygen Affinity
739,25,Structural Hb,oxygen,Increased Oxygen Affinity
740,25,Structural Hb,oxygen,Increased Oxygen Affinity
741,25,Structural Hb,oxygen,Increased Oxygen Affinity
742,25,Structural Hb,oxygen,Increased Oxygen Affinity
743,25,Structural Hb,oxygen,Increased Oxygen Affinity
749,25,Structural Hb,oxygen,Increased Oxygen Affinity
757,25,Structural Hb,oxygen,Increased Oxygen Affinity
768,25,Structural Hb,oxygen,Increased Oxygen Affinity
770,25,Structural Hb,oxygen,Increased Oxygen Affinity
771,25,Structural Hb,oxygen,Increased Oxygen Affinity
772,25,Structural Hb,oxygen,Increased Oxygen Affinity
773,25,Structural Hb,oxygen,Increased Oxygen Affinity
775,25,Structural Hb,oxygen,Increased Oxygen Affinity
776,25,Structural Hb,oxygen,Increased Oxygen Affinity
777,25,Structural Hb,oxygen,Increased Oxygen Affinity
778,25,Structural Hb,oxygen,Increased Oxygen Affinity
780,25,Structural Hb,oxygen,Increased Oxygen Affinity
782,25,Structural Hb,oxygen,Increased Oxygen Affinity
783,25,Structural Hb,oxygen,Increased Oxygen Affinity
799,25,Structural Hb,oxygen,Increased Oxygen Affinity
800,25,Structural Hb,oxygen,Increased Oxygen Affinity
818,25,Structural Hb,oxygen,Increased Oxygen Affinity
819,25,Structural Hb,oxygen,Increased Oxygen Affinity
838,25,Structural Hb,oxygen,Increased Oxygen Affinity
847,25,Structural Hb,oxygen,Increased Oxygen Affinity
852,25,Structural Hb,oxygen,Increased Oxygen Affinity
855,25,Structural Hb,oxygen,Increased Oxygen Affinity
864,25,Structural Hb,oxygen,Increased Oxygen Affinity
865,25,Structural Hb,oxygen,Increased Oxygen Affinity
866,25,Structural Hb,oxygen,Increased Oxygen Affinity
878,25,Structural Hb,oxygen,Increased Oxygen Affinity
880,25,Structural Hb,oxygen,Increased Oxygen Affinity
881,25,Structural Hb,oxygen,Increased Oxygen Affinity
882,25,Structural Hb,oxygen,Increased Oxygen Affinity
883,25,Structural Hb,oxygen,Increased Oxygen Affinity
885,25,Structural Hb,oxygen,Increased Oxygen Affinity
897,25,Structural Hb,oxygen,Increased Oxygen Affinity
901,25,Structural Hb,oxygen,Increased Oxygen Affinity
902,25,Structural Hb,oxygen,Increased Oxygen Affinity
905,25,Structural Hb,oxygen,Increased Oxygen Affinity
908,25,Structural Hb,oxygen,Increased Oxygen Affinity
919,25,Structural Hb,oxygen,Increased Oxygen Affinity
920,25,Structural Hb,oxygen,Increased Oxygen Affinity
921,25,Structural Hb,oxygen,Increased Oxygen Affinity
922,25,Structural Hb,oxygen,Increased Oxygen Affinity
923,25,Structural Hb,oxygen,Increased Oxygen Affinity
924,25,Structural Hb,oxygen,Increased Oxygen Affinity
925,25,Structural Hb,oxygen,Increased Oxygen Affinity
926,25,Structural Hb,oxygen,Increased Oxygen Affinity
927,25,Structural Hb,oxygen,Increased Oxygen Affinity
930,25,Structural Hb,oxygen,Increased Oxygen Affinity
933,25,Structural Hb,oxygen,Increased Oxygen Affinity
934,25,Structural Hb,oxygen,Increased Oxygen Affinity
939,25,Structural Hb,oxygen,Increased Oxygen Affinity
941,25,Structural Hb,oxygen,Increased Oxygen Affinity
965,25,Structural Hb,oxygen,Increased Oxygen Affinity
974,25,Structural Hb,oxygen,Increased Oxygen Affinity
983,25,Structural Hb,oxygen,Increased Oxygen Affinity
987,25,Structural Hb,oxygen,Increased Oxygen Affinity
1006,25,Structural Hb,oxygen,Increased Oxygen Affinity
1009,25,Structural Hb,oxygen,Increased Oxygen Affinity
1011,25,Structural Hb,oxygen,Increased Oxygen Affinity
1013,25,Structural Hb,oxygen,Increased Oxygen Affinity
1027,25,Structural Hb,oxygen,Increased Oxygen Affinity
1038,25,Structural Hb,oxygen,Increased Oxygen Affinity
1048,25,Structural Hb,oxygen,Increased Oxygen Affinity
1063,25,Structural Hb,oxygen,Increased Oxygen Affinity
1069,25,Structural Hb,oxygen,Increased Oxygen Affinity
1070,25,Structural Hb,oxygen,Increased Oxygen Affinity
1071,25,Structural Hb,oxygen,Increased Oxygen Affinity
1073,25,Structural Hb,oxygen,Increased Oxygen Affinity
1074,25,Structural Hb,oxygen,Increased Oxygen Affinity
1083,25,Structural Hb,oxygen,Increased Oxygen Affinity
1084,25,Structural Hb,oxygen,Increased Oxygen Affinity
1085,25,Structural Hb,oxygen,Increased Oxygen Affinity
1086,25,Structural Hb,oxygen,Increased Oxygen Affinity
1094,25,Structural Hb,oxygen,Increased Oxygen Affinity
1095,25,Structural Hb,oxygen,Increased Oxygen Affinity
1096,25,Structural Hb,oxygen,Increased Oxygen Affinity
1099,25,Structural Hb,oxygen,Increased Oxygen Affinity
1100,25,Structural Hb,oxygen,Increased Oxygen Affinity
1107,25,Structural Hb,oxygen,Increased Oxygen Affinity
1109,25,Structural Hb,oxygen,Increased Oxygen Affinity
1110,25,Structural Hb,oxygen,Increased Oxygen Affinity
1111,25,Structural Hb,oxygen,Increased Oxygen Affinity
1114,25,Structural Hb,oxygen,Increased Oxygen Affinity
1115,25,Structural Hb,oxygen,Increased Oxygen Affinity
1116,25,Structural Hb,oxygen,Increased Oxygen Affinity
1120,25,Structural Hb,oxygen,Increased Oxygen Affinity
1122,25,Structural Hb,oxygen,Increased Oxygen Affinity
1123,25,Structural Hb,oxygen,Increased Oxygen Affinity
1126,25,Structural Hb,oxygen,Increased Oxygen Affinity
1128,25,Structural Hb,oxygen,Increased Oxygen Affinity
1129,25,Structural Hb,oxygen,Increased Oxygen Affinity
1130,25,Structural Hb,oxygen,Increased Oxygen Affinity
1131,25,Structural Hb,oxygen,Increased Oxygen Affinity
1132,25,Structural Hb,oxygen,Increased Oxygen Affinity
1134,25,Structural Hb,oxygen,Increased Oxygen Affinity
1135,25,Structural Hb,oxygen,Increased Oxygen Affinity
1136,25,Structural Hb,oxygen,Increased Oxygen Affinity
1137,25,Structural Hb,oxygen,Increased Oxygen Affinity
1138,25,Structural Hb,oxygen,Increased Oxygen Affinity
1139,25,Structural Hb,oxygen,Increased Oxygen Affinity
1140,25,Structural Hb,oxygen,Increased Oxygen Affinity
1141,25,Structural Hb,oxygen,Increased Oxygen Affinity
1142,25,Structural Hb,oxygen,Increased Oxygen Affinity
1143,25,Structural Hb,oxygen,Increased Oxygen Affinity
1144,25,Structural Hb,oxygen,Increased Oxygen Affinity
1146,25,Structural Hb,oxygen,Increased Oxygen Affinity
1147,25,Structural Hb,oxygen,Increased Oxygen Affinity
1149,25,Structural Hb,oxygen,Increased Oxygen Affinity
1154,25,Structural Hb,oxygen,Increased Oxygen Affinity
1155,25,Structural Hb,oxygen,Increased Oxygen Affinity
1156,25,Structural Hb,oxygen,Increased Oxygen Affinity
1157,25,Structural Hb,oxygen,Increased Oxygen Affinity
1163,25,Structural Hb,oxygen,Increased Oxygen Affinity
1166,25,Structural Hb,oxygen,Increased Oxygen Affinity
1167,25,Structural Hb,oxygen,Increased Oxygen Affinity
1176,25,Structural Hb,oxygen,Increased Oxygen Affinity
1177,25,Structural Hb,oxygen,Increased Oxygen Affinity
1193,25,Structural Hb,oxygen,Increased Oxygen Affinity
1199,25,Structural Hb,oxygen,Increased Oxygen Affinity
1200,25,Structural Hb,oxygen,Increased Oxygen Affinity
1223,25,Structural Hb,oxygen,Increased Oxygen Affinity
1228,25,Structural Hb,oxygen,Increased Oxygen Affinity
1229,25,Structural Hb,oxygen,Increased Oxygen Affinity
1244,25,Structural Hb,oxygen,Increased Oxygen Affinity
1249,25,Structural Hb,oxygen,Increased Oxygen Affinity
1250,25,Structural Hb,oxygen,Increased Oxygen Affinity
1265,25,Structural Hb,oxygen,Increased Oxygen Affinity
1277,25,Structural Hb,oxygen,Increased Oxygen Affinity
1282,25,Structural Hb,oxygen,Increased Oxygen Affinity
1283,25,Structural Hb,oxygen,Increased Oxygen Affinity
1284,25,Structural Hb,oxygen,Increased Oxygen Affinity
1285,25,Structural Hb,oxygen,Increased Oxygen Affinity
1287,25,Structural Hb,oxygen,Increased Oxygen Affinity
1292,25,Structural Hb,oxygen,Increased Oxygen Affinity
1293,25,Structural Hb,oxygen,Increased Oxygen Affinity
1294,25,Structural Hb,oxygen,Increased Oxygen Affinity
1295,25,Structural Hb,oxygen,Increased Oxygen Affinity
1297,25,Structural Hb,oxygen,Increased Oxygen Affinity
1298,25,Structural Hb,oxygen,Increased Oxygen Affinity
1299,25,Structural Hb,oxygen,Increased Oxygen Affinity
1300,25,Structural Hb,oxygen,Increased Oxygen Affinity
1301,25,Structural Hb,oxygen,Increased Oxygen Affinity
1302,25,Structural Hb,oxygen,Increased Oxygen Affinity
1303,25,Structural Hb,oxygen,Increased Oxygen Affinity
1304,25,Structural Hb,oxygen,Increased Oxygen Affinity
1305,25,Structural Hb,oxygen,Increased Oxygen Affinity
1306,25,Structural Hb,oxygen,Increased Oxygen Affinity
1307,25,Structural Hb,oxygen,Increased Oxygen Affinity
1308,25,Structural Hb,oxygen,Increased Oxygen Affinity
1309,25,Structural Hb,oxygen,Increased Oxygen Affinity
1310,25,Structural Hb,oxygen,Increased Oxygen Affinity
1311,25,Structural Hb,oxygen,Increased Oxygen Affinity
1312,25,Structural Hb,oxygen,Increased Oxygen Affinity
1313,25,Structural Hb,oxygen,Increased Oxygen Affinity
1314,25,Structural Hb,oxygen,Increased Oxygen Affinity
1315,25,Structural Hb,oxygen,Increased Oxygen Affinity
1317,25,Structural Hb,oxygen,Increased Oxygen Affinity
1318,25,Structural Hb,oxygen,Increased Oxygen Affinity
1319,25,Structural Hb,oxygen,Increased Oxygen Affinity
1405,25,Structural Hb,oxygen,Increased Oxygen Affinity
1449,25,Structural Hb,oxygen,Increased Oxygen Affinity
1459,25,Structural Hb,oxygen,Increased Oxygen Affinity
2284,25,Structural Hb,oxygen,Increased Oxygen Affinity
2297,25,Structural Hb,oxygen,Increased Oxygen Affinity
2364,25,Structural Hb,oxygen,Increased Oxygen Affinity
2367,25,Structural Hb,oxygen,Increased Oxygen Affinity
2392,25,Structural Hb,oxygen,Increased Oxygen Affinity
2412,25,Structural Hb,oxygen,Increased Oxygen Affinity
2504,25,Structural Hb,oxygen,Increased Oxygen Affinity
2529,25,Structural Hb,oxygen,Increased Oxygen Affinity
2544,25,Structural Hb,oxygen,Increased Oxygen Affinity
2961,25,Structural Hb,oxygen,Increased Oxygen Affinity
2962,25,Structural Hb,oxygen,Increased Oxygen Affinity
2968,25,Structural Hb,oxygen,Increased Oxygen Affinity
2969,25,Structural Hb,oxygen,Increased Oxygen Affinity
2974,25,Structural Hb,oxygen,Increased Oxygen Affinity
2975,25,Structural Hb,oxygen,Increased Oxygen Affinity
2995,25,Structural Hb,oxygen,Increased Oxygen Affinity
3038,25,Structural Hb,oxygen,Increased Oxygen Affinity
3364,25,Structural Hb,oxygen,Increased Oxygen Affinity
3385,25,Structural Hb,oxygen,Increased Oxygen Affinity
3586,25,Structural Hb,oxygen,Increased Oxygen Affinity
3700,25,Structural Hb,oxygen,Increased Oxygen Affinity
3712,25,Structural Hb,oxygen,Increased Oxygen Affinity
3758,25,Structural Hb,oxygen,Increased Oxygen Affinity
3789,25,Structural Hb,oxygen,Increased Oxygen Affinity
3914,25,Structural Hb,oxygen,Increased Oxygen Affinity
3918,25,Structural Hb,oxygen,Increased Oxygen Affinity
1498,27,Combined,NA,HPFH
1499,27,Combined,NA,HPFH
1500,27,Combined,NA,HPFH
1501,27,Combined,NA,HPFH
1502,27,Combined,NA,HPFH
1503,27,Combined,NA,HPFH
1504,27,Combined,NA,HPFH
1517,27,Combined,NA,HPFH
1554,27,Combined,NA,HPFH
1555,27,Combined,NA,HPFH
1556,27,Combined,NA,HPFH
1557,27,Combined,NA,HPFH
1558,27,Combined,NA,HPFH
1559,27,Combined,NA,HPFH
1560,27,Combined,NA,HPFH
1561,27,Combined,NA,HPFH
1562,27,Combined,NA,HPFH
1563,27,Combined,NA,HPFH
1564,27,Combined,NA,HPFH
1565,27,Combined,NA,HPFH
1566,27,Combined,NA,HPFH
1567,27,Combined,NA,HPFH
1568,27,Combined,NA,HPFH
1569,27,Combined,NA,HPFH
1570,27,Combined,NA,HPFH
1571,27,Combined,NA,HPFH
1572,27,Combined,NA,HPFH
1573,27,Combined,NA,HPFH
1574,27,Combined,NA,HPFH
1575,27,Combined,NA,HPFH
2124,27,Combined,NA,HPFH
2154,27,Combined,NA,HPFH
2155,27,Combined,NA,HPFH
2156,27,Combined,NA,HPFH
2300,27,Combined,NA,HPFH
2301,27,Combined,NA,HPFH
2302,27,Combined,NA,HPFH
2497,27,Combined,NA,HPFH
2498,27,Combined,NA,HPFH
3025,27,Combined,NA,HPFH
3435,27,Combined,NA,HPFH
3436,27,Combined,NA,HPFH
1498,28,Combined,NA,γβ fusion
2149,28,Combined,NA,γβ fusion
1396,29,Combined,NA,δβ fusion
1397,29,Combined,NA,δβ fusion
1398,29,Combined,NA,δβ fusion
1399,29,Combined,NA,δβ fusion
1400,29,Combined,NA,δβ fusion
1401,29,Combined,NA,δβ fusion
1402,29,Combined,NA,δβ fusion
1403,29,Combined,NA,δβ fusion
1404,29,Combined,NA,δβ fusion
1405,29,Combined,NA,δβ fusion
2419,29,Combined,NA,δβ fusion
2482,29,Combined,NA,δβ fusion
3307,29,Combined,NA,δβ fusion
3390,29,Combined,NA,δβ fusion
3792,29,Combined,NA,δβ fusion
53,30,Combined,NA,Dominant
94,30,Combined,NA,Dominant
125,30,Combined,NA,Dominant
127,30,Combined,NA,Dominant
129,30,Combined,NA,Dominant
131,30,Combined,NA,Dominant
160,30,Combined,NA,Dominant
170,30,Combined,NA,Dominant
193,30,Combined,NA,Dominant
195,30,Combined,NA,Dominant
198,30,Combined,NA,Dominant
199,30,Combined,NA,Dominant
206,30,Combined,NA,Dominant
207,30,Combined,NA,Dominant
209,30,Combined,NA,Dominant
230,30,Combined,NA,Dominant
232,30,Combined,NA,Dominant
233,30,Combined,NA,Dominant
234,30,Combined,NA,Dominant
236,30,Combined,NA,Dominant
237,30,Combined,NA,Dominant
238,30,Combined,NA,Dominant
239,30,Combined,NA,Dominant
241,30,Combined,NA,Dominant
242,30,Combined,NA,Dominant
243,30,Combined,NA,Dominant
244,30,Combined,NA,Dominant
245,30,Combined,NA,Dominant
246,30,Combined,NA,Dominant
247,30,Combined,NA,Dominant
248,30,Combined,NA,Dominant
249,30,Combined,NA,Dominant
250,30,Combined,NA,Dominant
253,30,Combined,NA,Dominant
254,30,Combined,NA,Dominant
255,30,Combined,NA,Dominant
256,30,Combined,NA,Dominant
257,30,Combined,NA,Dominant
260,30,Combined,NA,Dominant
261,30,Combined,NA,Dominant
263,30,Combined,NA,Dominant
264,30,Combined,NA,Dominant
265,30,Combined,NA,Dominant
529,30,Combined,NA,Dominant
1241,30,Combined,NA,Dominant
1257,30,Combined,NA,Dominant
1264,30,Combined,NA,Dominant
2024,30,Combined,NA,Dominant
2193,30,Combined,NA,Dominant
2195,30,Combined,NA,Dominant
2282,30,Combined,NA,Dominant
2527,30,Combined,NA,Dominant
3044,30,Combined,NA,Dominant
3384,30,Combined,NA,Dominant
3400,30,Combined,NA,Dominant
3444,30,Combined,NA,Dominant
3483,30,Combined,NA,Dominant
3563,30,Combined,NA,Dominant
16,32,Unknown,NA,Unclear
17,32,Unknown,NA,Unclear
31,32,Unknown,NA,Unclear
76,32,Unknown,NA,Unclear
210,32,Unknown,NA,Unclear
213,32,Unknown,NA,Unclear
215,32,Unknown,NA,Unclear
216,32,Unknown,NA,Unclear
217,32,Unknown,NA,Unclear
259,32,Unknown,NA,Unclear
1341,32,Unknown,NA,Unclear
1346,32,Unknown,NA,Unclear
2056,32,Unknown,NA,Unclear
2092,32,Unknown,NA,Unclear
2173,32,Unknown,NA,Unclear
2182,32,Unknown,NA,Unclear
2183,32,Unknown,NA,Unclear
2191,32,Unknown,NA,Unclear
2196,32,Unknown,NA,Unclear
2285,32,Unknown,NA,Unclear
2312,32,Unknown,NA,Unclear
2407,32,Unknown,NA,Unclear
3007,32,Unknown,NA,Unclear
3008,32,Unknown,NA,Unclear
3011,32,Unknown,NA,Unclear
3012,32,Unknown,NA,Unclear
3013,32,Unknown,NA,Unclear
3062,32,Unknown,NA,Unclear
3066,32,Unknown,NA,Unclear
3077,32,Unknown,NA,Unclear
3431,32,Unknown,NA,Unclear
3589,32,Unknown,NA,Unclear
3594,32,Unknown,NA,Unclear
3595,32,Unknown,NA,Unclear
3759,32,Unknown,NA,Unclear
3760,32,Unknown,NA,Unclear
3767,32,Unknown,NA,Unclear
37,33,Unknown,NA,N/A
65,33,Unknown,NA,N/A
80,33,Unknown,NA,N/A
252,33,Unknown,NA,N/A
429,33,Unknown,NA,N/A
431,33,Unknown,NA,N/A
432,33,Unknown,NA,N/A
437,33,Unknown,NA,N/A
438,33,Unknown,NA,N/A
439,33,Unknown,NA,N/A
440,33,Unknown,NA,N/A
441,33,Unknown,NA,N/A
444,33,Unknown,NA,N/A
445,33,Unknown,NA,N/A
450,33,Unknown,NA,N/A
452,33,Unknown,NA,N/A
453,33,Unknown,NA,N/A
454,33,Unknown,NA,N/A
455,33,Unknown,NA,N/A
456,33,Unknown,NA,N/A
457,33,Unknown,NA,N/A
458,33,Unknown,NA,N/A
459,33,Unknown,NA,N/A
460,33,Unknown,NA,N/A
461,33,Unknown,NA,N/A
462,33,Unknown,NA,N/A
464,33,Unknown,NA,N/A
465,33,Unknown,NA,N/A
466,33,Unknown,NA,N/A
467,33,Unknown,NA,N/A
469,33,Unknown,NA,N/A
470,33,Unknown,NA,N/A
471,33,Unknown,NA,N/A
472,33,Unknown,NA,N/A
473,33,Unknown,NA,N/A
474,33,Unknown,NA,N/A
475,33,Unknown,NA,N/A
476,33,Unknown,NA,N/A
477,33,Unknown,NA,N/A
478,33,Unknown,NA,N/A
479,33,Unknown,NA,N/A
481,33,Unknown,NA,N/A
482,33,Unknown,NA,N/A
483,33,Unknown,NA,N/A
484,33,Unknown,NA,N/A
485,33,Unknown,NA,N/A
487,33,Unknown,NA,N/A
488,33,Unknown,NA,N/A
491,33,Unknown,NA,N/A
493,33,Unknown,NA,N/A
496,33,Unknown,NA,N/A
498,33,Unknown,NA,N/A
499,33,Unknown,NA,N/A
502,33,Unknown,NA,N/A
503,33,Unknown,NA,N/A
504,33,Unknown,NA,N/A
505,33,Unknown,NA,N/A
512,33,Unknown,NA,N/A
515,33,Unknown,NA,N/A
517,33,Unknown,NA,N/A
522,33,Unknown,NA,N/A
524,33,Unknown,NA,N/A
528,33,Unknown,NA,N/A
530,33,Unknown,NA,N/A
534,33,Unknown,NA,N/A
537,33,Unknown,NA,N/A
538,33,Unknown,NA,N/A
539,33,Unknown,NA,N/A
540,33,Unknown,NA,N/A
543,33,Unknown,NA,N/A
546,33,Unknown,NA,N/A
547,33,Unknown,NA,N/A
548,33,Unknown,NA,N/A
549,33,Unknown,NA,N/A
550,33,Unknown,NA,N/A
552,33,Unknown,NA,N/A
554,33,Unknown,NA,N/A
555,33,Unknown,NA,N/A
557,33,Unknown,NA,N/A
558,33,Unknown,NA,N/A
559,33,Unknown,NA,N/A
560,33,Unknown,NA,N/A
561,33,Unknown,NA,N/A
562,33,Unknown,NA,N/A
563,33,Unknown,NA,N/A
564,33,Unknown,NA,N/A
565,33,Unknown,NA,N/A
566,33,Unknown,NA,N/A
567,33,Unknown,NA,N/A
568,33,Unknown,NA,N/A
569,33,Unknown,NA,N/A
571,33,Unknown,NA,N/A
573,33,Unknown,NA,N/A
577,33,Unknown,NA,N/A
578,33,Unknown,NA,N/A
581,33,Unknown,NA,N/A
582,33,Unknown,NA,N/A
586,33,Unknown,NA,N/A
587,33,Unknown,NA,N/A
588,33,Unknown,NA,N/A
589,33,Unknown,NA,N/A
590,33,Unknown,NA,N/A
593,33,Unknown,NA,N/A
594,33,Unknown,NA,N/A
595,33,Unknown,NA,N/A
596,33,Unknown,NA,N/A
598,33,Unknown,NA,N/A
599,33,Unknown,NA,N/A
600,33,Unknown,NA,N/A
601,33,Unknown,NA,N/A
602,33,Unknown,NA,N/A
603,33,Unknown,NA,N/A
604,33,Unknown,NA,N/A
605,33,Unknown,NA,N/A
606,33,Unknown,NA,N/A
607,33,Unknown,NA,N/A
608,33,Unknown,NA,N/A
610,33,Unknown,NA,N/A
612,33,Unknown,NA,N/A
613,33,Unknown,NA,N/A
614,33,Unknown,NA,N/A
615,33,Unknown,NA,N/A
616,33,Unknown,NA,N/A
617,33,Unknown,NA,N/A
618,33,Unknown,NA,N/A
619,33,Unknown,NA,N/A
620,33,Unknown,NA,N/A
622,33,Unknown,NA,N/A
623,33,Unknown,NA,N/A
624,33,Unknown,NA,N/A
625,33,Unknown,NA,N/A
626,33,Unknown,NA,N/A
627,33,Unknown,NA,N/A
628,33,Unknown,NA,N/A
631,33,Unknown,NA,N/A
632,33,Unknown,NA,N/A
633,33,Unknown,NA,N/A
634,33,Unknown,NA,N/A
636,33,Unknown,NA,N/A
641,33,Unknown,NA,N/A
644,33,Unknown,NA,N/A
651,33,Unknown,NA,N/A
654,33,Unknown,NA,N/A
655,33,Unknown,NA,N/A
656,33,Unknown,NA,N/A
658,33,Unknown,NA,N/A
659,33,Unknown,NA,N/A
660,33,Unknown,NA,N/A
661,33,Unknown,NA,N/A
662,33,Unknown,NA,N/A
663,33,Unknown,NA,N/A
664,33,Unknown,NA,N/A
665,33,Unknown,NA,N/A
670,33,Unknown,NA,N/A
672,33,Unknown,NA,N/A
676,33,Unknown,NA,N/A
689,33,Unknown,NA,N/A
690,33,Unknown,NA,N/A
695,33,Unknown,NA,N/A
706,33,Unknown,NA,N/A
707,33,Unknown,NA,N/A
709,33,Unknown,NA,N/A
711,33,Unknown,NA,N/A
712,33,Unknown,NA,N/A
713,33,Unknown,NA,N/A
714,33,Unknown,NA,N/A
715,33,Unknown,NA,N/A
716,33,Unknown,NA,N/A
717,33,Unknown,NA,N/A
718,33,Unknown,NA,N/A
719,33,Unknown,NA,N/A
721,33,Unknown,NA,N/A
722,33,Unknown,NA,N/A
727,33,Unknown,NA,N/A
728,33,Unknown,NA,N/A
730,33,Unknown,NA,N/A
731,33,Unknown,NA,N/A
733,33,Unknown,NA,N/A
736,33,Unknown,NA,N/A
744,33,Unknown,NA,N/A
745,33,Unknown,NA,N/A
752,33,Unknown,NA,N/A
756,33,Unknown,NA,N/A
758,33,Unknown,NA,N/A
759,33,Unknown,NA,N/A
761,33,Unknown,NA,N/A
762,33,Unknown,NA,N/A
764,33,Unknown,NA,N/A
767,33,Unknown,NA,N/A
769,33,Unknown,NA,N/A
774,33,Unknown,NA,N/A
781,33,Unknown,NA,N/A
790,33,Unknown,NA,N/A
792,33,Unknown,NA,N/A
794,33,Unknown,NA,N/A
795,33,Unknown,NA,N/A
796,33,Unknown,NA,N/A
797,33,Unknown,NA,N/A
802,33,Unknown,NA,N/A
803,33,Unknown,NA,N/A
804,33,Unknown,NA,N/A
808,33,Unknown,NA,N/A
810,33,Unknown,NA,N/A
811,33,Unknown,NA,N/A
812,33,Unknown,NA,N/A
813,33,Unknown,NA,N/A
826,33,Unknown,NA,N/A
827,33,Unknown,NA,N/A
829,33,Unknown,NA,N/A
831,33,Unknown,NA,N/A
832,33,Unknown,NA,N/A
833,33,Unknown,NA,N/A
834,33,Unknown,NA,N/A
835,33,Unknown,NA,N/A
836,33,Unknown,NA,N/A
837,33,Unknown,NA,N/A
839,33,Unknown,NA,N/A
841,33,Unknown,NA,N/A
842,33,Unknown,NA,N/A
843,33,Unknown,NA,N/A
845,33,Unknown,NA,N/A
848,33,Unknown,NA,N/A
853,33,Unknown,NA,N/A
854,33,Unknown,NA,N/A
856,33,Unknown,NA,N/A
858,33,Unknown,NA,N/A
859,33,Unknown,NA,N/A
861,33,Unknown,NA,N/A
863,33,Unknown,NA,N/A
867,33,Unknown,NA,N/A
868,33,Unknown,NA,N/A
869,33,Unknown,NA,N/A
873,33,Unknown,NA,N/A
874,33,Unknown,NA,N/A
875,33,Unknown,NA,N/A
877,33,Unknown,NA,N/A
879,33,Unknown,NA,N/A
888,33,Unknown,NA,N/A
891,33,Unknown,NA,N/A
894,33,Unknown,NA,N/A
899,33,Unknown,NA,N/A
909,33,Unknown,NA,N/A
913,33,Unknown,NA,N/A
916,33,Unknown,NA,N/A
931,33,Unknown,NA,N/A
935,33,Unknown,NA,N/A
938,33,Unknown,NA,N/A
940,33,Unknown,NA,N/A
950,33,Unknown,NA,N/A
951,33,Unknown,NA,N/A
952,33,Unknown,NA,N/A
953,33,Unknown,NA,N/A
956,33,Unknown,NA,N/A
958,33,Unknown,NA,N/A
959,33,Unknown,NA,N/A
960,33,Unknown,NA,N/A
962,33,Unknown,NA,N/A
963,33,Unknown,NA,N/A
964,33,Unknown,NA,N/A
968,33,Unknown,NA,N/A
970,33,Unknown,NA,N/A
971,33,Unknown,NA,N/A
972,33,Unknown,NA,N/A
973,33,Unknown,NA,N/A
975,33,Unknown,NA,N/A
976,33,Unknown,NA,N/A
977,33,Unknown,NA,N/A
978,33,Unknown,NA,N/A
979,33,Unknown,NA,N/A
980,33,Unknown,NA,N/A
985,33,Unknown,NA,N/A
