ithaID,hemo_id,type,name
2316,7,Structural Hb,α-chain variant
2317,7,Structural Hb,α-chain variant
2318,7,Structural Hb,α-chain variant
2319,7,Structural Hb,α-chain variant
2322,7,Structural Hb,α-chain variant
2323,7,Structural Hb,α-chain variant
2335,7,Structural Hb,α-chain variant
2336,7,Structural Hb,α-chain variant
2337,7,Structural Hb,α-chain variant
2338,7,Structural Hb,α-chain variant
2340,7,Structural Hb,α-chain variant
2348,7,Structural Hb,α-chain variant
2350,7,Structural Hb,α-chain variant
2351,7,Structural Hb,α-chain variant
2352,7,Structural Hb,α-chain variant
2353,7,Structural Hb,α-chain variant
2355,7,Structural Hb,α-chain variant
2356,7,Structural Hb,α-chain variant
2357,7,Structural Hb,α-chain variant
2358,7,Structural Hb,α-chain variant
2360,7,Structural Hb,α-chain variant
2361,7,Structural Hb,α-chain variant
2362,7,Structural Hb,α-chain variant
2365,7,Structural Hb,α-chain variant
2366,7,Structural Hb,α-chain variant
2367,7,Structural Hb,α-chain variant
2368,7,Structural Hb,α-chain variant
2369,7,Structural Hb,α-chain variant
2370,7,Structural Hb,α-chain variant
2371,7,Structural Hb,α-chain variant
2372,7,Structural Hb,α-chain variant
2373,7,Structural Hb,α-chain variant
2375,7,Structural Hb,α-chain variant
2376,7,Structural Hb,α-chain variant
2377,7,Structural Hb,α-chain variant
2380,7,Structural Hb,α-chain variant
2381,7,Structural Hb,α-chain variant
2383,7,Structural Hb,α-chain variant
2384,7,Structural Hb,α-chain variant
2385,7,Structural Hb,α-chain variant
2386,7,Structural Hb,α-chain variant
2388,7,Structural Hb,α-chain variant
2390,7,Structural Hb,α-chain variant
2397,7,Structural Hb,α-chain variant
2398,7,Structural Hb,α-chain variant
2402,7,Structural Hb,α-chain variant
2408,7,Structural Hb,α-chain variant
2409,7,Structural Hb,α-chain variant
2414,7,Structural Hb,α-chain variant
2416,7,Structural Hb,α-chain variant
2420,7,Structural Hb,α-chain variant
2423,7,Structural Hb,α-chain variant
2424,7,Structural Hb,α-chain variant
2433,7,Structural Hb,α-chain variant
2436,7,Structural Hb,α-chain variant
2438,7,Structural Hb,α-chain variant
2444,7,Structural Hb,α-chain variant
2446,7,Structural Hb,α-chain variant
2455,7,Structural Hb,α-chain variant
2457,7,Structural Hb,α-chain variant
2458,7,Structural Hb,α-chain variant
2466,7,Structural Hb,α-chain variant
2470,7,Structural Hb,α-chain variant
2472,7,Structural Hb,α-chain variant
2474,7,Structural Hb,α-chain variant
2480,7,Structural Hb,α-chain variant
2485,7,Structural Hb,α-chain variant
2486,7,Structural Hb,α-chain variant
2487,7,Structural Hb,α-chain variant
2489,7,Structural Hb,α-chain variant
2499,7,Structural Hb,α-chain variant
2500,7,Structural Hb,α-chain variant
2501,7,Structural Hb,α-chain variant
2502,7,Structural Hb,α-chain variant
2503,7,Structural Hb,α-chain variant
2504,7,Structural Hb,α-chain variant
2505,7,Structural Hb,α-chain variant
2506,7,Structural Hb,α-chain variant
2507,7,Structural Hb,α-chain variant
2508,7,Structural Hb,α-chain variant
2509,7,Structural Hb,α-chain variant
2510,7,Structural Hb,α-chain variant
2511,7,Structural Hb,α-chain variant
2526,7,Structural Hb,α-chain variant
2527,7,Structural Hb,α-chain variant
2528,7,Structural Hb,α-chain variant
2529,7,Structural Hb,α-chain variant
2530,7,Structural Hb,α-chain variant
2532,7,Structural Hb,α-chain variant
2535,7,Structural Hb,α-chain variant
2538,7,Structural Hb,α-chain variant
2539,7,Structural Hb,α-chain variant
2540,7,Structural Hb,α-chain variant
2541,7,Structural Hb,α-chain variant
2549,7,Structural Hb,α-chain variant
2571,7,Structural Hb,α-chain variant
2951,7,Structural Hb,α-chain variant
2952,7,Structural Hb,α-chain variant
2953,7,Structural Hb,α-chain variant
2955,7,Structural Hb,α-chain variant
2956,7,Structural Hb,α-chain variant
2968,7,Structural Hb,α-chain variant
2970,7,Structural Hb,α-chain variant
2977,7,Structural Hb,α-chain variant
2978,7,Structural Hb,α-chain variant
2979,7,Structural Hb,α-chain variant
2980,7,Structural Hb,α-chain variant
2981,7,Structural Hb,α-chain variant
2982,7,Structural Hb,α-chain variant
2983,7,Structural Hb,α-chain variant
2984,7,Structural Hb,α-chain variant
2985,7,Structural Hb,α-chain variant
2986,7,Structural Hb,α-chain variant
2987,7,Structural Hb,α-chain variant
2991,7,Structural Hb,α-chain variant
2993,7,Structural Hb,α-chain variant
2995,7,Structural Hb,α-chain variant
2996,7,Structural Hb,α-chain variant
2999,7,Structural Hb,α-chain variant
3000,7,Structural Hb,α-chain variant
3015,7,Structural Hb,α-chain variant
3016,7,Structural Hb,α-chain variant
3026,7,Structural Hb,α-chain variant
3027,7,Structural Hb,α-chain variant
3028,7,Structural Hb,α-chain variant
3029,7,Structural Hb,α-chain variant
3036,7,Structural Hb,α-chain variant
3037,7,Structural Hb,α-chain variant
3038,7,Structural Hb,α-chain variant
3039,7,Structural Hb,α-chain variant
3040,7,Structural Hb,α-chain variant
3041,7,Structural Hb,α-chain variant
3042,7,Structural Hb,α-chain variant
3056,7,Structural Hb,α-chain variant
3064,7,Structural Hb,α-chain variant
3070,7,Structural Hb,α-chain variant
3075,7,Structural Hb,α-chain variant
3076,7,Structural Hb,α-chain variant
3175,7,Structural Hb,α-chain variant
3217,7,Structural Hb,α-chain variant
3252,7,Structural Hb,α-chain variant
3264,7,Structural Hb,α-chain variant
3271,7,Structural Hb,α-chain variant
3280,7,Structural Hb,α-chain variant
3281,7,Structural Hb,α-chain variant
3312,7,Structural Hb,α-chain variant
3362,7,Structural Hb,α-chain variant
3363,7,Structural Hb,α-chain variant
3378,7,Structural Hb,α-chain variant
3379,7,Structural Hb,α-chain variant
3380,7,Structural Hb,α-chain variant
3381,7,Structural Hb,α-chain variant
3382,7,Structural Hb,α-chain variant
3397,7,Structural Hb,α-chain variant
3402,7,Structural Hb,α-chain variant
3404,7,Structural Hb,α-chain variant
3434,7,Structural Hb,α-chain variant
3442,7,Structural Hb,α-chain variant
3482,7,Structural Hb,α-chain variant
3487,7,Structural Hb,α-chain variant
3488,7,Structural Hb,α-chain variant
3489,7,Structural Hb,α-chain variant
3557,7,Structural Hb,α-chain variant
3560,7,Structural Hb,α-chain variant
3583,7,Structural Hb,α-chain variant
3587,7,Structural Hb,α-chain variant
3599,7,Structural Hb,α-chain variant
3623,7,Structural Hb,α-chain variant
3624,7,Structural Hb,α-chain variant
3626,7,Structural Hb,α-chain variant
3630,7,Structural Hb,α-chain variant
3694,7,Structural Hb,α-chain variant
3699,7,Structural Hb,α-chain variant
3712,7,Structural Hb,α-chain variant
3713,7,Structural Hb,α-chain variant
3715,7,Structural Hb,α-chain variant
3716,7,Structural Hb,α-chain variant
3718,7,Structural Hb,α-chain variant
3723,7,Structural Hb,α-chain variant
3724,7,Structural Hb,α-chain variant
3748,7,Structural Hb,α-chain variant
3749,7,Structural Hb,α-chain variant
3751,7,Structural Hb,α-chain variant
3756,7,Structural Hb,α-chain variant
3757,7,Structural Hb,α-chain variant
3758,7,Structural Hb,α-chain variant
3759,7,Structural Hb,α-chain variant
3760,7,Structural Hb,α-chain variant
3761,7,Structural Hb,α-chain variant
3762,7,Structural Hb,α-chain variant
3763,7,Structural Hb,α-chain variant
3765,7,Structural Hb,α-chain variant
3766,7,Structural Hb,α-chain variant
3767,7,Structural Hb,α-chain variant
3788,7,Structural Hb,α-chain variant
3789,7,Structural Hb,α-chain variant
3791,7,Structural Hb,α-chain variant
3800,7,Structural Hb,α-chain variant
3801,7,Structural Hb,α-chain variant
3802,7,Structural Hb,α-chain variant
3805,7,Structural Hb,α-chain variant
3841,7,Structural Hb,α-chain variant
3848,7,Structural Hb,α-chain variant
3852,7,Structural Hb,α-chain variant
3875,7,Structural Hb,α-chain variant
3879,7,Structural Hb,α-chain variant
3884,7,Structural Hb,α-chain variant
3890,7,Structural Hb,α-chain variant
3897,7,Structural Hb,α-chain variant
3913,7,Structural Hb,α-chain variant
3914,7,Structural Hb,α-chain variant
3915,7,Structural Hb,α-chain variant
3916,7,Structural Hb,α-chain variant
3922,7,Structural Hb,α-chain variant
3923,7,Structural Hb,α-chain variant
3924,7,Structural Hb,α-chain variant
53,8,Structural Hb,β-chain variant
64,8,Structural Hb,β-chain variant
79,8,Structural Hb,β-chain variant
88,8,Structural Hb,β-chain variant
91,8,Structural Hb,β-chain variant
94,8,Structural Hb,β-chain variant
100,8,Structural Hb,β-chain variant
125,8,Structural Hb,β-chain variant
127,8,Structural Hb,β-chain variant
129,8,Structural Hb,β-chain variant
131,8,Structural Hb,β-chain variant
170,8,Structural Hb,β-chain variant
193,8,Structural Hb,β-chain variant
195,8,Structural Hb,β-chain variant
198,8,Structural Hb,β-chain variant
206,8,Structural Hb,β-chain variant
209,8,Structural Hb,β-chain variant
229,8,Structural Hb,β-chain variant
230,8,Structural Hb,β-chain variant
232,8,Structural Hb,β-chain variant
233,8,Structural Hb,β-chain variant
234,8,Structural Hb,β-chain variant
236,8,Structural Hb,β-chain variant
237,8,Structural Hb,β-chain variant
238,8,Structural Hb,β-chain variant
239,8,Structural Hb,β-chain variant
241,8,Structural Hb,β-chain variant
242,8,Structural Hb,β-chain variant
243,8,Structural Hb,β-chain variant
244,8,Structural Hb,β-chain variant
245,8,Structural Hb,β-chain variant
246,8,Structural Hb,β-chain variant
247,8,Structural Hb,β-chain variant
248,8,Structural Hb,β-chain variant
249,8,Structural Hb,β-chain variant
250,8,Structural Hb,β-chain variant
252,8,Structural Hb,β-chain variant
253,8,Structural Hb,β-chain variant
254,8,Structural Hb,β-chain variant
255,8,Structural Hb,β-chain variant
256,8,Structural Hb,β-chain variant
257,8,Structural Hb,β-chain variant
260,8,Structural Hb,β-chain variant
261,8,Structural Hb,β-chain variant
263,8,Structural Hb,β-chain variant
264,8,Structural Hb,β-chain variant
265,8,Structural Hb,β-chain variant
790,8,Structural Hb,β-chain variant
791,8,Structural Hb,β-chain variant
792,8,Structural Hb,β-chain variant
793,8,Structural Hb,β-chain variant
794,8,Structural Hb,β-chain variant
795,8,Structural Hb,β-chain variant
796,8,Structural Hb,β-chain variant
797,8,Structural Hb,β-chain variant
799,8,Structural Hb,β-chain variant
800,8,Structural Hb,β-chain variant
802,8,Structural Hb,β-chain variant
803,8,Structural Hb,β-chain variant
804,8,Structural Hb,β-chain variant
805,8,Structural Hb,β-chain variant
806,8,Structural Hb,β-chain variant
807,8,Structural Hb,β-chain variant
808,8,Structural Hb,β-chain variant
809,8,Structural Hb,β-chain variant
810,8,Structural Hb,β-chain variant
811,8,Structural Hb,β-chain variant
812,8,Structural Hb,β-chain variant
813,8,Structural Hb,β-chain variant
814,8,Structural Hb,β-chain variant
815,8,Structural Hb,β-chain variant
816,8,Structural Hb,β-chain variant
817,8,Structural Hb,β-chain variant
818,8,Structural Hb,β-chain variant
819,8,Structural Hb,β-chain variant
820,8,Structural Hb,β-chain variant
821,8,Structural Hb,β-chain variant
822,8,Structural Hb,β-chain variant
823,8,Structural Hb,β-chain variant
824,8,Structural Hb,β-chain variant
825,8,Structural Hb,β-chain variant
826,8,Structural Hb,β-chain variant
827,8,Structural Hb,β-chain variant
828,8,Structural Hb,β-chain variant
829,8,Structural Hb,β-chain variant
830,8,Structural Hb,β-chain variant
831,8,Structural Hb,β-chain variant
832,8,Structural Hb,β-chain variant
833,8,Structural Hb,β-chain variant
834,8,Structural Hb,β-chain variant
835,8,Structural Hb,β-chain variant
836,8,Structural Hb,β-chain variant
837,8,Structural Hb,β-chain variant
838,8,Structural Hb,β-chain variant
839,8,Structural Hb,β-chain variant
840,8,Structural Hb,β-chain variant
841,8,Structural Hb,β-chain variant
842,8,Structural Hb,β-chain variant
843,8,Structural Hb,β-chain variant
844,8,Structural Hb,β-chain variant
845,8,Structural Hb,β-chain variant
847,8,Structural Hb,β-chain variant
848,8,Structural Hb,β-chain variant
849,8,Structural Hb,β-chain variant
850,8,Structural Hb,β-chain variant
851,8,Structural Hb,β-chain variant
852,8,Structural Hb,β-chain variant
853,8,Structural Hb,β-chain variant
854,8,Structural Hb,β-chain variant
855,8,Structural Hb,β-chain variant
856,8,Structural Hb,β-chain variant
857,8,Structural Hb,β-chain variant
858,8,Structural Hb,β-chain variant
859,8,Structural Hb,β-chain variant
860,8,Structural Hb,β-chain variant
861,8,Structural Hb,β-chain variant
863,8,Structural Hb,β-chain variant
864,8,Structural Hb,β-chain variant
865,8,Structural Hb,β-chain variant
866,8,Structural Hb,β-chain variant
867,8,Structural Hb,β-chain variant
868,8,Structural Hb,β-chain variant
869,8,Structural Hb,β-chain variant
870,8,Structural Hb,β-chain variant
871,8,Structural Hb,β-chain variant
872,8,Structural Hb,β-chain variant
873,8,Structural Hb,β-chain variant
874,8,Structural Hb,β-chain variant
875,8,Structural Hb,β-chain variant
876,8,Structural Hb,β-chain variant
877,8,Structural Hb,β-chain variant
878,8,Structural Hb,β-chain variant
879,8,Structural Hb,β-chain variant
880,8,Structural Hb,β-chain variant
881,8,Structural Hb,β-chain variant
882,8,Structural Hb,β-chain variant
883,8,Structural Hb,β-chain variant
885,8,Structural Hb,β-chain variant
886,8,Structural Hb,β-chain variant
887,8,Structural Hb,β-chain variant
888,8,Structural Hb,β-chain variant
889,8,Structural Hb,β-chain variant
891,8,Structural Hb,β-chain variant
892,8,Structural Hb,β-chain variant
893,8,Structural Hb,β-chain variant
894,8,Structural Hb,β-chain variant
895,8,Structural Hb,β-chain variant
897,8,Structural Hb,β-chain variant
898,8,Structural Hb,β-chain variant
899,8,Structural Hb,β-chain variant
900,8,Structural Hb,β-chain variant
901,8,Structural Hb,β-chain variant
902,8,Structural Hb,β-chain variant
904,8,Structural Hb,β-chain variant
905,8,Structural Hb,β-chain variant
907,8,Structural Hb,β-chain variant
908,8,Structural Hb,β-chain variant
909,8,Structural Hb,β-chain variant
910,8,Structural Hb,β-chain variant
911,8,Structural Hb,β-chain variant
912,8,Structural Hb,β-chain variant
913,8,Structural Hb,β-chain variant
915,8,Structural Hb,β-chain variant
916,8,Structural Hb,β-chain variant
919,8,Structural Hb,β-chain variant
920,8,Structural Hb,β-chain variant
921,8,Structural Hb,β-chain variant
922,8,Structural Hb,β-chain variant
923,8,Structural Hb,β-chain variant
924,8,Structural Hb,β-chain variant
925,8,Structural Hb,β-chain variant
926,8,Structural Hb,β-chain variant
927,8,Structural Hb,β-chain variant
928,8,Structural Hb,β-chain variant
929,8,Structural Hb,β-chain variant
930,8,Structural Hb,β-chain variant
931,8,Structural Hb,β-chain variant
932,8,Structural Hb,β-chain variant
933,8,Structural Hb,β-chain variant
934,8,Structural Hb,β-chain variant
935,8,Structural Hb,β-chain variant
936,8,Structural Hb,β-chain variant
937,8,Structural Hb,β-chain variant
938,8,Structural Hb,β-chain variant
939,8,Structural Hb,β-chain variant
940,8,Structural Hb,β-chain variant
941,8,Structural Hb,β-chain variant
942,8,Structural Hb,β-chain variant
943,8,Structural Hb,β-chain variant
944,8,Structural Hb,β-chain variant
945,8,Structural Hb,β-chain variant
946,8,Structural Hb,β-chain variant
947,8,Structural Hb,β-chain variant
948,8,Structural Hb,β-chain variant
949,8,Structural Hb,β-chain variant
950,8,Structural Hb,β-chain variant
951,8,Structural Hb,β-chain variant
952,8,Structural Hb,β-chain variant
953,8,Structural Hb,β-chain variant
954,8,Structural Hb,β-chain variant
955,8,Structural Hb,β-chain variant
956,8,Structural Hb,β-chain variant
957,8,Structural Hb,β-chain variant
958,8,Structural Hb,β-chain variant
959,8,Structural Hb,β-chain variant
960,8,Structural Hb,β-chain variant
961,8,Structural Hb,β-chain variant
962,8,Structural Hb,β-chain variant
963,8,Structural Hb,β-chain variant
964,8,Structural Hb,β-chain variant
965,8,Structural Hb,β-chain variant
966,8,Structural Hb,β-chain variant
967,8,Structural Hb,β-chain variant
968,8,Structural Hb,β-chain variant
969,8,Structural Hb,β-chain variant
970,8,Structural Hb,β-chain variant
971,8,Structural Hb,β-chain variant
972,8,Structural Hb,β-chain variant
973,8,Structural Hb,β-chain variant
974,8,Structural Hb,β-chain variant
975,8,Structural Hb,β-chain variant
976,8,Structural Hb,β-chain variant
977,8,Structural Hb,β-chain variant
978,8,Structural Hb,β-chain variant
979,8,Structural Hb,β-chain variant
980,8,Structural Hb,β-chain variant
982,8,Structural Hb,β-chain variant
983,8,Structural Hb,β-chain variant
984,8,Structural Hb,β-chain variant
985,8,Structural Hb,β-chain variant
986,8,Structural Hb,β-chain variant
987,8,Structural Hb,β-chain variant
988,8,Structural Hb,β-chain variant
989,8,Structural Hb,β-chain variant
990,8,Structural Hb,β-chain variant
991,8,Structural Hb,β-chain variant
992,8,Structural Hb,β-chain variant
993,8,Structural Hb,β-chain variant
994,8,Structural Hb,β-chain variant
995,8,Structural Hb,β-chain variant
996,8,Structural Hb,β-chain variant
997,8,Structural Hb,β-chain variant
998,8,Structural Hb,β-chain variant
999,8,Structural Hb,β-chain variant
1000,8,Structural Hb,β-chain variant
1002,8,Structural Hb,β-chain variant
1003,8,Structural Hb,β-chain variant
1004,8,Structural Hb,β-chain variant
1005,8,Structural Hb,β-chain variant
1006,8,Structural Hb,β-chain variant
1007,8,Structural Hb,β-chain variant
1008,8,Structural Hb,β-chain variant
1009,8,Structural Hb,β-chain variant
1010,8,Structural Hb,β-chain variant
1011,8,Structural Hb,β-chain variant
1012,8,Structural Hb,β-chain variant
1013,8,Structural Hb,β-chain variant
1014,8,Structural Hb,β-chain variant
1015,8,Structural Hb,β-chain variant
1016,8,Structural Hb,β-chain variant
1017,8,Structural Hb,β-chain variant
1018,8,Structural Hb,β-chain variant
1019,8,Structural Hb,β-chain variant
1020,8,Structural Hb,β-chain variant
1021,8,Structural Hb,β-chain variant
1022,8,Structural Hb,β-chain variant
1023,8,Structural Hb,β-chain variant
1024,8,Structural Hb,β-chain variant
1025,8,Structural Hb,β-chain variant
1026,8,Structural Hb,β-chain variant
1027,8,Structural Hb,β-chain variant
1028,8,Structural Hb,β-chain variant
1029,8,Structural Hb,β-chain variant
1030,8,Structural Hb,β-chain variant
1031,8,Structural Hb,β-chain variant
1032,8,Structural Hb,β-chain variant
1033,8,Structural Hb,β-chain variant
1034,8,Structural Hb,β-chain variant
1035,8,Structural Hb,β-chain variant
1036,8,Structural Hb,β-chain variant
1037,8,Structural Hb,β-chain variant
1038,8,Structural Hb,β-chain variant
1039,8,Structural Hb,β-chain variant
1040,8,Structural Hb,β-chain variant
1041,8,Structural Hb,β-chain variant
1042,8,Structural Hb,β-chain variant
1043,8,Structural Hb,β-chain variant
1044,8,Structural Hb,β-chain variant
1045,8,Structural Hb,β-chain variant
1046,8,Structural Hb,β-chain variant
1047,8,Structural Hb,β-chain variant
1048,8,Structural Hb,β-chain variant
1049,8,Structural Hb,β-chain variant
1050,8,Structural Hb,β-chain variant
1051,8,Structural Hb,β-chain variant
1052,8,Structural Hb,β-chain variant
1053,8,Structural Hb,β-chain variant
1054,8,Structural Hb,β-chain variant
1055,8,Structural Hb,β-chain variant
1056,8,Structural Hb,β-chain variant
1057,8,Structural Hb,β-chain variant
1058,8,Structural Hb,β-chain variant
1059,8,Structural Hb,β-chain variant
1060,8,Structural Hb,β-chain variant
1061,8,Structural Hb,β-chain variant
1062,8,Structural Hb,β-chain variant
1063,8,Structural Hb,β-chain variant
1064,8,Structural Hb,β-chain variant
1065,8,Structural Hb,β-chain variant
1066,8,Structural Hb,β-chain variant
1067,8,Structural Hb,β-chain variant
1068,8,Structural Hb,β-chain variant
1069,8,Structural Hb,β-chain variant
1070,8,Structural Hb,β-chain variant
1071,8,Structural Hb,β-chain variant
1072,8,Structural Hb,β-chain variant
1073,8,Structural Hb,β-chain variant
1074,8,Structural Hb,β-chain variant
1075,8,Structural Hb,β-chain variant
1076,8,Structural Hb,β-chain variant
1077,8,Structural Hb,β-chain variant
1078,8,Structural Hb,β-chain variant
1079,8,Structural Hb,β-chain variant
1080,8,Structural Hb,β-chain variant
1081,8,Structural Hb,β-chain variant
1082,8,Structural Hb,β-chain variant
1083,8,Structural Hb,β-chain variant
1084,8,Structural Hb,β-chain variant
1085,8,Structural Hb,β-chain variant
1086,8,Structural Hb,β-chain variant
1087,8,Structural Hb,β-chain variant
1088,8,Structural Hb,β-chain variant
1089,8,Structural Hb,β-chain variant
1090,8,Structural Hb,β-chain variant
1091,8,Structural Hb,β-chain variant
1092,8,Structural Hb,β-chain variant
1093,8,Structural Hb,β-chain variant
1094,8,Structural Hb,β-chain variant
1095,8,Structural Hb,β-chain variant
1096,8,Structural Hb,β-chain variant
1097,8,Structural Hb,β-chain variant
1098,8,Structural Hb,β-chain variant
1099,8,Structural Hb,β-chain variant
1100,8,Structural Hb,β-chain variant
1101,8,Structural Hb,β-chain variant
1102,8,Structural Hb,β-chain variant
1103,8,Structural Hb,β-chain variant
1104,8,Structural Hb,β-chain variant
1105,8,Structural Hb,β-chain variant
1106,8,Structural Hb,β-chain variant
1107,8,Structural Hb,β-chain variant
1108,8,Structural Hb,β-chain variant
1109,8,Structural Hb,β-chain variant
1110,8,Structural Hb,β-chain variant
1111,8,Structural Hb,β-chain variant
1112,8,Structural Hb,β-chain variant
1114,8,Structural Hb,β-chain variant
1115,8,Structural Hb,β-chain variant
1116,8,Structural Hb,β-chain variant
1117,8,Structural Hb,β-chain variant
1118,8,Structural Hb,β-chain variant
1119,8,Structural Hb,β-chain variant
1120,8,Structural Hb,β-chain variant
1121,8,Structural Hb,β-chain variant
1122,8,Structural Hb,β-chain variant
1123,8,Structural Hb,β-chain variant
1124,8,Structural Hb,β-chain variant
1125,8,Structural Hb,β-chain variant
1126,8,Structural Hb,β-chain variant
1127,8,Structural Hb,β-chain variant
1128,8,Structural Hb,β-chain variant
1129,8,Structural Hb,β-chain variant
1130,8,Structural Hb,β-chain variant
1131,8,Structural Hb,β-chain variant
1132,8,Structural Hb,β-chain variant
1133,8,Structural Hb,β-chain variant
1134,8,Structural Hb,β-chain variant
1135,8,Structural Hb,β-chain variant
1136,8,Structural Hb,β-chain variant
1137,8,Structural Hb,β-chain variant
1138,8,Structural Hb,β-chain variant
1139,8,Structural Hb,β-chain variant
1140,8,Structural Hb,β-chain variant
1141,8,Structural Hb,β-chain variant
1142,8,Structural Hb,β-chain variant
1143,8,Structural Hb,β-chain variant
1144,8,Structural Hb,β-chain variant
1145,8,Structural Hb,β-chain variant
1146,8,Structural Hb,β-chain variant
1147,8,Structural Hb,β-chain variant
1148,8,Structural Hb,β-chain variant
1149,8,Structural Hb,β-chain variant
1150,8,Structural Hb,β-chain variant
1151,8,Structural Hb,β-chain variant
1152,8,Structural Hb,β-chain variant
1153,8,Structural Hb,β-chain variant
1154,8,Structural Hb,β-chain variant
1155,8,Structural Hb,β-chain variant
1156,8,Structural Hb,β-chain variant
1157,8,Structural Hb,β-chain variant
1158,8,Structural Hb,β-chain variant
1159,8,Structural Hb,β-chain variant
1161,8,Structural Hb,β-chain variant
1162,8,Structural Hb,β-chain variant
1163,8,Structural Hb,β-chain variant
1166,8,Structural Hb,β-chain variant
1167,8,Structural Hb,β-chain variant
1168,8,Structural Hb,β-chain variant
1169,8,Structural Hb,β-chain variant
1170,8,Structural Hb,β-chain variant
1171,8,Structural Hb,β-chain variant
1172,8,Structural Hb,β-chain variant
1173,8,Structural Hb,β-chain variant
1174,8,Structural Hb,β-chain variant
1176,8,Structural Hb,β-chain variant
1177,8,Structural Hb,β-chain variant
1179,8,Structural Hb,β-chain variant
1180,8,Structural Hb,β-chain variant
1181,8,Structural Hb,β-chain variant
1182,8,Structural Hb,β-chain variant
1183,8,Structural Hb,β-chain variant
1184,8,Structural Hb,β-chain variant
1185,8,Structural Hb,β-chain variant
1186,8,Structural Hb,β-chain variant
1187,8,Structural Hb,β-chain variant
1188,8,Structural Hb,β-chain variant
1190,8,Structural Hb,β-chain variant
1192,8,Structural Hb,β-chain variant
1193,8,Structural Hb,β-chain variant
1195,8,Structural Hb,β-chain variant
1196,8,Structural Hb,β-chain variant
1197,8,Structural Hb,β-chain variant
1198,8,Structural Hb,β-chain variant
1199,8,Structural Hb,β-chain variant
1200,8,Structural Hb,β-chain variant
1201,8,Structural Hb,β-chain variant
1202,8,Structural Hb,β-chain variant
1203,8,Structural Hb,β-chain variant
1204,8,Structural Hb,β-chain variant
1205,8,Structural Hb,β-chain variant
1207,8,Structural Hb,β-chain variant
1208,8,Structural Hb,β-chain variant
1209,8,Structural Hb,β-chain variant
1210,8,Structural Hb,β-chain variant
1211,8,Structural Hb,β-chain variant
1212,8,Structural Hb,β-chain variant
1213,8,Structural Hb,β-chain variant
1214,8,Structural Hb,β-chain variant
1215,8,Structural Hb,β-chain variant
1216,8,Structural Hb,β-chain variant
1217,8,Structural Hb,β-chain variant
1218,8,Structural Hb,β-chain variant
1219,8,Structural Hb,β-chain variant
1220,8,Structural Hb,β-chain variant
1221,8,Structural Hb,β-chain variant
1222,8,Structural Hb,β-chain variant
1223,8,Structural Hb,β-chain variant
1225,8,Structural Hb,β-chain variant
1226,8,Structural Hb,β-chain variant
1227,8,Structural Hb,β-chain variant
1228,8,Structural Hb,β-chain variant
1229,8,Structural Hb,β-chain variant
1230,8,Structural Hb,β-chain variant
1231,8,Structural Hb,β-chain variant
1233,8,Structural Hb,β-chain variant
1234,8,Structural Hb,β-chain variant
1235,8,Structural Hb,β-chain variant
1236,8,Structural Hb,β-chain variant
1237,8,Structural Hb,β-chain variant
1241,8,Structural Hb,β-chain variant
1242,8,Structural Hb,β-chain variant
1243,8,Structural Hb,β-chain variant
1244,8,Structural Hb,β-chain variant
1245,8,Structural Hb,β-chain variant
1246,8,Structural Hb,β-chain variant
1247,8,Structural Hb,β-chain variant
1248,8,Structural Hb,β-chain variant
1249,8,Structural Hb,β-chain variant
1250,8,Structural Hb,β-chain variant
1251,8,Structural Hb,β-chain variant
1252,8,Structural Hb,β-chain variant
1253,8,Structural Hb,β-chain variant
1254,8,Structural Hb,β-chain variant
1255,8,Structural Hb,β-chain variant
1256,8,Structural Hb,β-chain variant
1257,8,Structural Hb,β-chain variant
1258,8,Structural Hb,β-chain variant
1259,8,Structural Hb,β-chain variant
1260,8,Structural Hb,β-chain variant
1261,8,Structural Hb,β-chain variant
1262,8,Structural Hb,β-chain variant
1263,8,Structural Hb,β-chain variant
1264,8,Structural Hb,β-chain variant
1265,8,Structural Hb,β-chain variant
1266,8,Structural Hb,β-chain variant
1267,8,Structural Hb,β-chain variant
1268,8,Structural Hb,β-chain variant
1269,8,Structural Hb,β-chain variant
1270,8,Structural Hb,β-chain variant
1271,8,Structural Hb,β-chain variant
1272,8,Structural Hb,β-chain variant
1274,8,Structural Hb,β-chain variant
1275,8,Structural Hb,β-chain variant
1276,8,Structural Hb,β-chain variant
1277,8,Structural Hb,β-chain variant
1278,8,Structural Hb,β-chain variant
1279,8,Structural Hb,β-chain variant
1280,8,Structural Hb,β-chain variant
1281,8,Structural Hb,β-chain variant
1282,8,Structural Hb,β-chain variant
1283,8,Structural Hb,β-chain variant
1284,8,Structural Hb,β-chain variant
1285,8,Structural Hb,β-chain variant
1287,8,Structural Hb,β-chain variant
1288,8,Structural Hb,β-chain variant
1289,8,Structural Hb,β-chain variant
1290,8,Structural Hb,β-chain variant
1291,8,Structural Hb,β-chain variant
1292,8,Structural Hb,β-chain variant
1293,8,Structural Hb,β-chain variant
1294,8,Structural Hb,β-chain variant
1295,8,Structural Hb,β-chain variant
1296,8,Structural Hb,β-chain variant
1297,8,Structural Hb,β-chain variant
1298,8,Structural Hb,β-chain variant
1299,8,Structural Hb,β-chain variant
1300,8,Structural Hb,β-chain variant
1301,8,Structural Hb,β-chain variant
1302,8,Structural Hb,β-chain variant
1303,8,Structural Hb,β-chain variant
1304,8,Structural Hb,β-chain variant
1305,8,Structural Hb,β-chain variant
